sectioncode,Municipio,Mesa,sec,dis,Votos Totales,Votos Blancos,Votos Nulos,IZQESP,CEUS,FO,AHORA REPÚBLICAS (ERC-EH BILDU-BNG-ARA MÉS),JUNTS UE,PSOE,ANDALUCISTAS,IE,VOX,PP,ESCAÑOS EN BLANCO,CRT,PODEMOS,PFAC,PCTE,PCPE/PCPC,SUMAR ANDALUCÍA,PACMA,CREE EN EUROPA,PMR,"AGRUPACIÓN DE ELECTORES ""SE ACABÓ LA FIESTA""",F,EXISTE,Cs,FE de las JONS,SAE,J.U.E.X.,PH,VOLT,RECORTES CERO,EXTREMEÑOS,GLG,PIRATAS / REBELDES,PREPAL,max,p_ganador,ganador,%blanco,%nulo,IZQESP,CEUS,FO,AHORA REPÚBLICAS (ERC-EH BILDU-BNG-ARA MÉS),JUNTS UE,PSOE,ANDALUCISTAS,IE,VOX,PP,ESCAÑOS EN BLANCO,CRT,PODEMOS,PFAC,PCTE,PCPE/PCPC,SUMAR ANDALUCÍA,PACMA,CREE EN EUROPA,PMR,"AGRUPACIÓN DE ELECTORES ""SE ACABÓ LA FIESTA""",F,EXISTE,Cs,FE de las JONS,SAE,J.U.E.X.,PH,VOLT,RECORTES CERO,EXTREMEÑOS,GLG,PIRATAS / REBELDES,PREPAL,Distrito
2908901002,Teba,1002,2,1,312,2,4,0,0,0,0,0,136,2,0,25,61,0,0,2,1,0,0,64,1,1,0,11,0,0,1,1,0,0,0,0,0,0,0,0,0,136,6,PSOE,"0,6","1,3",0,0,0,0,0,"43,6","0,6",0,8,"19,6",0,0,"0,6","0,3",0,0,"20,5","0,3","0,3",0,"3,5",0,0,"0,3","0,3",0,0,0,0,0,0,0,0,0,"Sección 2,Distrito 1"
2908901003,Teba,1003,3,1,429,0,12,0,0,4,0,0,212,5,0,11,41,0,0,25,2,0,4,105,2,0,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,212,6,PSOE,0,"2,8",0,0,"0,9",0,0,"49,4","1,2",0,"2,6","9,6",0,0,"5,8","0,5",0,"0,9","24,5","0,5",0,0,"0,9",0,0,"0,5",0,0,0,0,0,0,0,0,0,0,"Sección 3,Distrito 1"
2909001001,Tolox,1001,1,1,739,10,3,1,0,3,0,0,146,2,2,98,385,0,0,12,2,0,0,14,2,0,0,52,0,0,5,0,2,0,0,0,0,0,0,0,0,385,10,PP,"1,4","0,4","0,1",0,"0,4",0,0,"19,8","0,3","0,3","13,3","52,1",0,0,"1,6","0,3",0,0,"1,9","0,3",0,0,7,0,0,"0,7",0,"0,3",0,0,0,0,0,0,0,0,"Sección 1,Distrito 1"
2909101001,Torrox,1001,1,1,517,0,7,0,0,2,0,0,158,2,1,59,212,0,0,7,0,0,0,36,1,2,0,29,0,0,1,0,0,0,0,0,0,0,0,0,0,212,10,PP,0,"1,4",0,0,"0,4",0,0,"30,6","0,4","0,2","11,4",41,0,0,"1,4",0,0,0,7,"0,2","0,4",0,"5,6",0,0,"0,2",0,0,0,0,0,0,0,0,0,0,"Sección 1,Distrito 1"
2909101002,Torrox,1002,2,1,244,2,2,0,0,1,0,0,89,1,0,25,80,0,1,3,2,1,0,19,2,0,0,14,0,1,1,0,0,0,0,0,0,0,0,0,0,89,6,PSOE,"0,8","0,8",0,0,"0,4",0,0,"36,5","0,4",0,"10,2","32,8",0,"0,4","1,2","0,8","0,4",0,"7,8","0,8",0,0,"5,7",0,"0,4","0,4",0,0,0,0,0,0,0,0,0,0,"Sección 2,Distrito 1"
2909101003,Torrox,1003,3,1,274,2,5,2,0,1,0,0,98,0,4,30,92,0,0,3,0,1,0,16,3,0,0,14,0,0,3,0,0,0,0,0,0,0,0,0,0,98,6,PSOE,"0,7","1,8","0,7",0,"0,4",0,0,"35,8",0,"1,5","10,9","33,6",0,0,"1,1",0,"0,4",0,"5,8","1,1",0,0,"5,1",0,0,"1,1",0,0,0,0,0,0,0,0,0,0,"Sección 3,Distrito 1"
2909102001,Torrox,2001,1,2,888,7,16,1,0,1,0,0,268,4,0,100,315,0,0,22,0,1,0,76,1,0,0,70,0,0,5,1,0,0,0,0,0,0,0,0,0,315,10,PP,"0,8","1,8","0,1",0,"0,1",0,0,"30,2","0,5",0,"11,3","35,5",0,0,"2,5",0,"0,1",0,"8,6","0,1",0,0,"7,9",0,0,"0,6","0,1",0,0,0,0,0,0,0,0,0,"Sección 1,Distrito 2"
2909102002,Torrox,2002,2,2,948,6,10,1,0,1,0,0,234,0,5,117,393,1,0,23,0,1,0,75,4,1,0,61,0,1,8,0,0,0,2,4,0,0,0,0,0,393,10,PP,"0,6","1,1","0,1",0,"0,1",0,0,"24,7",0,"0,5","12,3","41,5","0,1",0,"2,4",0,"0,1",0,"7,9","0,4","0,1",0,"6,4",0,"0,1","0,8",0,0,0,"0,2","0,4",0,0,0,0,0,"Sección 2,Distrito 2"
2909102003,Torrox,2003,3,2,415,4,3,1,0,0,0,1,87,2,0,56,150,1,0,11,0,1,0,43,7,3,0,39,0,1,3,0,2,0,0,0,0,0,0,0,0,150,10,PP,1,"0,7","0,2",0,0,0,"0,2",21,"0,5",0,"13,5","36,1","0,2",0,"2,7",0,"0,2",0,"10,4","1,7","0,7",0,"9,4",0,"0,2","0,7",0,"0,5",0,0,0,0,0,0,0,0,"Sección 3,Distrito 2"
2909103001,Torrox,3001,1,3,888,3,6,1,0,3,0,0,191,7,2,105,393,1,0,21,0,1,0,64,6,0,0,79,0,0,1,0,0,0,0,3,0,0,0,1,0,393,10,PP,"0,3","0,7","0,1",0,"0,3",0,0,"21,5","0,8","0,2","11,8","44,3","0,1",0,"2,4",0,"0,1",0,"7,2","0,7",0,0,"8,9",0,0,"0,1",0,0,0,0,"0,3",0,0,0,"0,1",0,"Sección 1,Distrito 3"
2909103002,Torrox,3002,2,3,786,5,16,2,0,3,1,0,188,1,0,95,347,2,0,19,1,1,0,40,7,0,0,48,1,0,9,0,0,0,0,0,0,0,0,0,0,347,10,PP,"0,6",2,"0,3",0,"0,4","0,1",0,"23,9","0,1",0,"12,1","44,1","0,3",0,"2,4","0,1","0,1",0,"5,1","0,9",0,0,"6,1","0,1",0,"1,1",0,0,0,0,0,0,0,0,0,0,"Sección 2,Distrito 3"
2909201001,Totalán,1001,1,1,310,6,2,2,0,0,1,0,100,0,0,24,123,0,0,8,0,0,2,23,4,0,0,9,0,0,0,0,1,0,0,1,2,0,2,0,0,123,10,PP,"1,9","0,6","0,6",0,0,"0,3",0,"32,3",0,0,"7,7","39,7",0,0,"2,6",0,0,"0,6","7,4","1,3",0,0,"2,9",0,0,0,0,"0,3",0,0,"0,3","0,6",0,"0,6",0,0,"Sección 1,Distrito 1"
2909301001,Valle de Abdalajís,1001,1,1,473,4,6,0,0,0,0,0,231,0,2,24,168,0,0,3,0,1,1,14,2,0,0,15,0,0,2,0,0,0,0,0,0,0,0,0,0,231,6,PSOE,"0,8","1,3",0,0,0,0,0,"48,8",0,"0,4","5,1","35,5",0,0,"0,6",0,"0,2","0,2",3,"0,4",0,0,"3,2",0,0,"0,4",0,0,0,0,0,0,0,0,0,0,"Sección 1,Distrito 1"
2909301002,Valle de Abdalajís,1002,2,1,558,4,8,0,0,0,0,0,229,0,0,71,182,0,0,5,0,2,0,34,3,1,0,16,0,0,2,0,0,0,0,1,0,0,0,0,0,229,6,PSOE,"0,7","1,4",0,0,0,0,0,41,0,0,"12,7","32,6",0,0,"0,9",0,"0,4",0,"6,1","0,5","0,2",0,"2,9",0,0,"0,4",0,0,0,0,"0,2",0,0,0,0,0,"Sección 2,Distrito 1"
2909401001,Vélez-Málaga,1001,1,1,246,5,9,0,0,1,0,0,92,2,1,44,57,0,0,3,0,2,0,13,3,0,0,9,0,1,3,0,0,0,0,1,0,0,0,0,0,92,6,PSOE,2,"3,7",0,0,"0,4",0,0,"37,4","0,8","0,4","17,9","23,2",0,0,"1,2",0,"0,8",0,"5,3","1,2",0,0,"3,7",0,"0,4","1,2",0,0,0,0,"0,4",0,0,0,0,0,"Sección 1,Distrito 1"
2909401002,Vélez-Málaga,1002,2,1,221,4,0,0,0,3,0,0,81,0,0,33,75,0,0,1,0,0,0,5,1,1,0,14,0,0,2,0,0,0,0,0,0,0,1,0,0,81,6,PSOE,"1,8",0,0,0,"1,4",0,0,"36,7",0,0,"14,9","33,9",0,0,"0,5",0,0,0,"2,3","0,5","0,5",0,"6,3",0,0,"0,9",0,0,0,0,0,0,0,"0,5",0,0,"Sección 2,Distrito 1"
2909401003,Vélez-Málaga,1003,3,1,323,3,3,0,0,2,0,0,103,4,0,30,124,0,1,7,0,0,0,11,4,0,2,26,1,1,0,0,0,0,0,0,0,0,0,1,0,124,10,PP,"0,9","0,9",0,0,"0,6",0,0,"31,9","1,2",0,"9,3","38,4",0,"0,3","2,2",0,0,0,"3,4","1,2",0,"0,6",8,"0,3","0,3",0,0,0,0,0,0,0,0,0,"0,3",0,"Sección 3,Distrito 1"
2909401004,Vélez-Málaga,1004,4,1,417,0,5,1,0,0,0,0,105,3,0,35,196,0,0,12,0,0,0,17,3,0,0,36,0,0,3,0,0,0,1,0,0,0,0,0,0,196,10,PP,0,"1,2","0,2",0,0,0,0,"25,2","0,7",0,"8,4",47,0,0,"2,9",0,0,0,"4,1","0,7",0,0,"8,6",0,0,"0,7",0,0,0,"0,2",0,0,0,0,0,0,"Sección 4,Distrito 1"
2909401005,Vélez-Málaga,1005,5,1,682,10,10,2,0,3,0,0,202,4,2,89,218,1,0,14,0,1,2,33,8,1,0,73,1,0,5,0,0,0,1,2,0,0,0,0,0,218,10,PP,"1,5","1,5","0,3",0,"0,4",0,0,"29,6","0,6","0,3",13,32,"0,1",0,"2,1",0,"0,1","0,3","4,8","1,2","0,1",0,"10,7","0,1",0,"0,7",0,0,0,"0,1","0,3",0,0,0,0,0,"Sección 5,Distrito 1"
2909401006,Vélez-Málaga,1006,6,1,659,3,8,0,1,1,1,0,205,2,1,80,250,0,0,19,1,1,0,36,5,0,0,37,0,0,5,0,0,0,0,3,0,0,0,0,0,250,10,PP,"0,5","1,2",0,"0,2","0,2","0,2",0,"31,1","0,3","0,2","12,1","37,9",0,0,"2,9","0,2","0,2",0,"5,5","0,8",0,0,"5,6",0,0,"0,8",0,0,0,0,"0,5",0,0,0,0,0,"Sección 6,Distrito 1"
2909401007,Vélez-Málaga,1007,7,1,470,6,5,0,0,1,0,0,154,2,0,57,202,0,0,5,0,2,0,8,2,0,0,21,0,1,1,0,1,0,0,2,0,0,0,0,0,202,10,PP,"1,3","1,1",0,0,"0,2",0,0,"32,8","0,4",0,"12,1",43,0,0,"1,1",0,"0,4",0,"1,7","0,4",0,0,"4,5",0,"0,2","0,2",0,"0,2",0,0,"0,4",0,0,0,0,0,"Sección 7,Distrito 1"
2909401008,Vélez-Málaga,1008,8,1,625,2,7,3,0,0,1,0,230,2,0,86,182,0,0,16,0,2,0,31,8,0,0,50,0,0,1,2,0,0,0,0,2,0,0,0,0,230,6,PSOE,"0,3","1,1","0,5",0,0,"0,2",0,"36,8","0,3",0,"13,8","29,1",0,0,"2,6",0,"0,3",0,5,"1,3",0,0,8,0,0,"0,2","0,3",0,0,0,0,"0,3",0,0,0,0,"Sección 8,Distrito 1"
2909401009,Vélez-Málaga,1009,9,1,824,5,6,3,1,3,0,0,278,4,1,110,283,3,1,12,3,0,0,35,11,0,0,57,0,0,2,0,2,0,0,2,0,0,0,2,0,283,10,PP,"0,6","0,7","0,4","0,1","0,4",0,0,"33,7","0,5","0,1","13,3","34,3","0,4","0,1","1,5","0,4",0,0,"4,2","1,3",0,0,"6,9",0,0,"0,2",0,"0,2",0,0,"0,2",0,0,0,"0,2",0,"Sección 9,Distrito 1"
2909401010,Vélez-Málaga,1010,10,1,880,4,12,3,0,6,1,0,269,2,2,107,342,0,0,16,1,0,0,39,8,0,0,61,0,0,4,0,0,0,0,3,0,0,0,0,0,342,10,PP,"0,5","1,4","0,3",0,"0,7","0,1",0,"30,6","0,2","0,2","12,2","38,9",0,0,"1,8","0,1",0,0,"4,4","0,9",0,0,"6,9",0,0,"0,5",0,0,0,0,"0,3",0,0,0,0,0,"Sección 10,Distrito 1"
2909401011,Vélez-Málaga,1011,11,1,295,1,0,0,0,0,0,0,103,0,0,45,91,0,0,4,0,0,0,13,7,0,0,30,0,0,1,0,0,0,0,0,0,0,0,0,0,103,6,PSOE,"0,3",0,0,0,0,0,0,"34,9",0,0,"15,3","30,8",0,0,"1,4",0,0,0,"4,4","2,4",0,0,"10,2",0,0,"0,3",0,0,0,0,0,0,0,0,0,0,"Sección 11,Distrito 1"
2909401012,Vélez-Málaga,1012,12,1,509,2,5,2,0,0,0,0,130,2,5,76,172,0,0,17,2,0,0,25,7,0,0,56,0,0,5,0,0,0,0,3,0,0,0,0,0,172,10,PP,"0,4",1,"0,4",0,0,0,0,"25,5","0,4",1,"14,9","33,8",0,0,"3,3","0,4",0,0,"4,9","1,4",0,0,11,0,0,1,0,0,0,0,"0,6",0,0,0,0,0,"Sección 12,Distrito 1"
2909401013,Vélez-Málaga,1013,13,1,385,4,7,0,0,4,0,0,99,0,1,61,139,0,0,2,0,2,2,25,0,0,0,35,0,0,2,0,0,0,0,1,1,0,0,0,0,139,10,PP,1,"1,8",0,0,1,0,0,"25,7",0,"0,3","15,8","36,1",0,0,"0,5",0,"0,5","0,5","6,5",0,0,0,"9,1",0,0,"0,5",0,0,0,0,"0,3","0,3",0,0,0,0,"Sección 13,Distrito 1"
2909401014,Vélez-Málaga,1014,14,1,740,6,7,0,0,2,1,0,166,2,5,120,265,0,0,19,1,0,0,38,9,0,0,86,0,0,10,0,0,1,1,0,1,0,0,0,0,265,10,PP,"0,8","0,9",0,0,"0,3","0,1",0,"22,4","0,3","0,7","16,2","35,8",0,0,"2,6","0,1",0,0,"5,1","1,2",0,0,"11,6",0,0,"1,4",0,0,"0,1","0,1",0,"0,1",0,0,0,0,"Sección 14,Distrito 1"
2909401015,Vélez-Málaga,1015,15,1,294,3,1,1,1,1,0,0,73,2,1,44,114,0,2,1,1,0,0,14,4,0,0,29,0,0,1,0,0,0,0,0,1,0,0,0,0,114,10,PP,1,"0,3","0,3","0,3","0,3",0,0,"24,8","0,7","0,3",15,"38,8",0,"0,7","0,3","0,3",0,0,"4,8","1,4",0,0,"9,9",0,0,"0,3",0,0,0,0,0,"0,3",0,0,0,0,"Sección 15,Distrito 1"
2909401016,Vélez-Málaga,1016,16,1,676,4,2,1,1,1,1,1,163,2,2,96,263,1,0,17,2,1,1,31,7,0,0,72,0,0,6,0,0,0,1,0,0,0,0,0,0,263,10,PP,"0,6","0,3","0,1","0,1","0,1","0,1","0,1","24,1","0,3","0,3","14,2","38,9","0,1",0,"2,5","0,3","0,1","0,1","4,6",1,0,0,"10,7",0,0,"0,9",0,0,0,"0,1",0,0,0,0,0,0,"Sección 16,Distrito 1"
2909401017,Vélez-Málaga,1017,17,1,586,3,11,0,0,2,1,0,134,6,2,93,210,0,0,9,0,0,0,32,13,3,0,60,1,0,3,0,0,1,1,0,0,0,0,1,0,210,10,PP,"0,5","1,9",0,0,"0,3","0,2",0,"22,9",1,"0,3","15,9","35,8",0,0,"1,5",0,0,0,"5,5","2,2","0,5",0,"10,2","0,2",0,"0,5",0,0,"0,2","0,2",0,0,0,0,"0,2",0,"Sección 17,Distrito 1"
2909401018,Vélez-Málaga,1018,18,1,496,2,4,0,1,1,0,0,147,1,2,79,174,0,0,6,0,1,0,21,4,1,0,48,0,0,2,0,0,0,0,1,0,0,1,0,0,174,10,PP,"0,4","0,8",0,"0,2","0,2",0,0,"29,6","0,2","0,4","15,9","35,1",0,0,"1,2",0,"0,2",0,"4,2","0,8","0,2",0,"9,7",0,0,"0,4",0,0,0,0,"0,2",0,0,"0,2",0,0,"Sección 18,Distrito 1"
2909402001,Vélez-Málaga,2001,1,2,332,6,2,0,0,0,0,0,75,4,0,36,163,0,0,4,0,0,1,5,2,0,0,32,0,0,2,0,0,0,0,0,0,0,0,0,0,163,10,PP,"1,8","0,6",0,0,0,0,0,"22,6","1,2",0,"10,8","49,1",0,0,"1,2",0,0,"0,3","1,5","0,6",0,0,"9,6",0,0,"0,6",0,0,0,0,0,0,0,0,0,0,"Sección 1,Distrito 2"
2909402002,Vélez-Málaga,2002,2,2,453,8,2,1,0,3,0,0,121,0,0,57,210,0,0,8,0,2,0,8,3,0,0,26,0,1,3,0,0,0,0,0,0,0,0,0,0,210,10,PP,"1,8","0,4","0,2",0,"0,7",0,0,"26,7",0,0,"12,6","46,4",0,0,"1,8",0,"0,4",0,"1,8","0,7",0,0,"5,7",0,"0,2","0,7",0,0,0,0,0,0,0,0,0,0,"Sección 2,Distrito 2"
2909402003,Vélez-Málaga,2003,3,2,470,2,6,1,0,3,1,0,129,2,0,87,189,0,0,4,0,0,0,10,7,0,0,23,0,2,1,0,0,0,0,0,2,0,0,1,0,189,10,PP,"0,4","1,3","0,2",0,"0,6","0,2",0,"27,4","0,4",0,"18,5","40,2",0,0,"0,9",0,0,0,"2,1","1,5",0,0,"4,9",0,"0,4","0,2",0,0,0,0,0,"0,4",0,0,"0,2",0,"Sección 3,Distrito 2"
2909402004,Vélez-Málaga,2004,4,2,537,4,6,0,0,3,2,0,173,4,0,88,169,0,0,8,0,0,0,23,5,0,0,47,0,0,2,0,0,0,0,2,1,0,0,0,0,173,6,PSOE,"0,7","1,1",0,0,"0,6","0,4",0,"32,2","0,7",0,"16,4","31,5",0,0,"1,5",0,0,0,"4,3","0,9",0,0,"8,8",0,0,"0,4",0,0,0,0,"0,4","0,2",0,0,0,0,"Sección 4,Distrito 2"
2909402005,Vélez-Málaga,2005,5,2,222,0,2,1,0,0,0,0,59,3,3,48,67,0,2,1,0,0,0,13,0,1,0,21,0,0,1,0,0,0,0,0,0,0,0,0,0,67,10,PP,0,"0,9","0,5",0,0,0,0,"26,6","1,4","1,4","21,6","30,2",0,"0,9","0,5",0,0,0,"5,9",0,"0,5",0,"9,5",0,0,"0,5",0,0,0,0,0,0,0,0,0,0,"Sección 5,Distrito 2"
2909402006,Vélez-Málaga,2006,6,2,274,1,4,5,0,1,0,0,87,6,0,27,84,1,0,11,0,3,0,10,6,0,0,23,0,0,3,1,0,0,0,1,0,0,0,0,0,87,6,PSOE,"0,4","1,5","1,8",0,"0,4",0,0,"31,8","2,2",0,"9,9","30,7","0,4",0,4,0,"1,1",0,"3,6","2,2",0,0,"8,4",0,0,"1,1","0,4",0,0,0,"0,4",0,0,0,0,0,"Sección 6,Distrito 2"
2909402007,Vélez-Málaga,2007,7,2,489,1,5,0,0,2,0,0,143,1,1,62,206,1,0,8,1,1,0,4,10,2,0,26,11,1,0,1,2,0,0,0,0,0,0,0,0,206,10,PP,"0,2",1,0,0,"0,4",0,0,"29,2","0,2","0,2","12,7","42,1","0,2",0,"1,6","0,2","0,2",0,"0,8",2,"0,4",0,"5,3","2,2","0,2",0,"0,2","0,4",0,0,0,0,0,0,0,0,"Sección 7,Distrito 2"
2909402008,Vélez-Málaga,2008,8,2,385,5,1,0,0,0,1,0,104,0,0,58,168,0,0,13,0,0,0,10,0,0,0,20,0,0,1,0,1,0,1,2,0,0,0,0,0,168,10,PP,"1,3","0,3",0,0,0,"0,3",0,27,0,0,"15,1","43,6",0,0,"3,4",0,0,0,"2,6",0,0,0,"5,2",0,0,"0,3",0,"0,3",0,"0,3","0,5",0,0,0,0,0,"Sección 8,Distrito 2"
2909402009,Vélez-Málaga,2009,9,2,518,5,5,0,0,1,1,0,124,1,5,98,180,2,0,15,0,0,0,19,3,0,0,51,0,0,7,0,0,0,1,0,0,0,0,0,0,180,10,PP,1,1,0,0,"0,2","0,2",0,"23,9","0,2",1,"18,9","34,7","0,4",0,"2,9",0,0,0,"3,7","0,6",0,0,"9,8",0,0,"1,4",0,0,0,"0,2",0,0,0,0,0,0,"Sección 9,Distrito 2"
2909403001,Vélez-Málaga,3001,1,3,333,0,2,1,0,0,0,0,86,1,0,39,162,0,0,8,0,0,0,5,0,0,0,28,0,0,0,0,0,0,0,1,0,0,0,0,0,162,10,PP,0,"0,6","0,3",0,0,0,0,"25,8","0,3",0,"11,7","48,6",0,0,"2,4",0,0,0,"1,5",0,0,0,"8,4",0,0,0,0,0,0,0,"0,3",0,0,0,0,0,"Sección 1,Distrito 3"
2909403002,Vélez-Málaga,3002,2,3,672,3,3,0,0,1,2,0,139,4,1,81,299,0,0,23,0,0,0,29,4,0,0,76,0,0,3,0,0,0,0,3,0,0,0,0,1,299,10,PP,"0,4","0,4",0,0,"0,1","0,3",0,"20,7","0,6","0,1","12,1","44,5",0,0,"3,4",0,0,0,"4,3","0,6",0,0,"11,3",0,0,"0,4",0,0,0,0,"0,4",0,0,0,0,"0,1","Sección 2,Distrito 3"
2909403003,Vélez-Málaga,3003,3,3,493,1,8,0,0,3,0,0,118,2,0,73,234,1,0,5,0,0,0,21,5,1,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,234,10,PP,"0,2","1,6",0,0,"0,6",0,0,"23,9","0,4",0,"14,8","47,5","0,2",0,1,0,0,0,"4,3",1,"0,2",0,"4,3",0,0,0,0,0,0,0,0,0,0,0,0,0,"Sección 3,Distrito 3"
2909403004,Vélez-Málaga,3004,4,3,819,1,5,1,0,1,0,0,252,5,1,100,356,0,0,20,1,0,0,20,8,0,0,41,0,0,4,2,0,0,0,1,0,0,0,0,0,356,10,PP,"0,1","0,6","0,1",0,"0,1",0,0,"30,8","0,6","0,1","12,2","43,5",0,0,"2,4","0,1",0,0,"2,4",1,0,0,5,0,0,"0,5","0,2",0,0,0,"0,1",0,0,0,0,0,"Sección 4,Distrito 3"
2909403005,Vélez-Málaga,3005,5,3,646,5,5,0,0,0,0,0,185,1,4,78,267,2,0,24,0,0,0,14,4,0,1,52,0,0,4,0,0,0,0,0,0,0,0,0,0,267,10,PP,"0,8","0,8",0,0,0,0,0,"28,6","0,2","0,6","12,1","41,3","0,3",0,"3,7",0,0,0,"2,2","0,6",0,"0,2",8,0,0,"0,6",0,0,0,0,0,0,0,0,0,0,"Sección 5,Distrito 3"
2909403006,Vélez-Málaga,3006,6,3,701,3,4,1,0,6,1,0,178,6,4,90,296,0,0,12,0,1,0,30,5,0,0,56,0,0,6,0,0,0,0,1,0,0,0,1,0,296,10,PP,"0,4","0,6","0,1",0,"0,9","0,1",0,"25,4","0,9","0,6","12,8","42,2",0,0,"1,7",0,"0,1",0,"4,3","0,7",0,0,8,0,0,"0,9",0,0,0,0,"0,1",0,0,0,"0,1",0,"Sección 6,Distrito 3"
2909403007,Vélez-Málaga,3007,7,3,539,0,3,2,0,3,0,0,119,2,0,49,289,0,0,14,0,1,0,18,4,1,0,25,0,1,5,0,0,0,0,2,1,0,0,0,0,289,10,PP,0,"0,6","0,4",0,"0,6",0,0,"22,1","0,4",0,"9,1","53,6",0,0,"2,6",0,"0,2",0,"3,3","0,7","0,2",0,"4,6",0,"0,2","0,9",0,0,0,0,"0,4","0,2",0,0,0,0,"Sección 7,Distrito 3"
2909403008,Vélez-Málaga,3008,8,3,349,2,6,0,0,1,1,0,119,0,1,38,139,0,1,5,0,0,0,3,4,0,0,25,0,0,2,0,0,0,0,2,0,0,0,0,0,139,10,PP,"0,6","1,7",0,0,"0,3","0,3",0,"34,1",0,"0,3","10,9","39,8",0,"0,3","1,4",0,0,0,"0,9","1,1",0,0,"7,2",0,0,"0,6",0,0,0,0,"0,6",0,0,0,0,0,"Sección 8,Distrito 3"
2909403009,Vélez-Málaga,3009,9,3,497,1,7,2,0,2,1,0,169,0,1,39,204,0,0,13,0,0,0,9,5,0,0,34,1,0,4,1,0,0,0,4,0,0,0,0,0,204,10,PP,"0,2","1,4","0,4",0,"0,4","0,2",0,34,0,"0,2","7,8",41,0,0,"2,6",0,0,0,"1,8",1,0,0,"6,8","0,2",0,"0,8","0,2",0,0,0,"0,8",0,0,0,0,0,"Sección 9,Distrito 3"
2909403010,Vélez-Málaga,3010,10,3,581,1,3,0,0,2,0,0,147,7,0,91,234,1,0,11,0,1,0,25,7,1,0,46,0,0,2,0,0,0,0,1,1,0,0,0,0,234,10,PP,"0,2","0,5",0,0,"0,3",0,0,"25,3","1,2",0,"15,7","40,3","0,2",0,"1,9",0,"0,2",0,"4,3","1,2","0,2",0,"7,9",0,0,"0,3",0,0,0,0,"0,2","0,2",0,0,0,0,"Sección 10,Distrito 3"
2909403011,Vélez-Málaga,3011,11,3,778,5,5,0,0,2,0,0,186,4,1,105,295,1,0,13,0,1,0,38,8,0,0,102,0,0,9,0,0,0,0,1,0,2,0,0,0,295,10,PP,"0,6","0,6",0,0,"0,3",0,0,"23,9","0,5","0,1","13,5","37,9","0,1",0,"1,7",0,"0,1",0,"4,9",1,0,0,"13,1",0,0,"1,2",0,0,0,0,"0,1",0,"0,3",0,0,0,"Sección 11,Distrito 3"
2909403012,Vélez-Málaga,3012,12,3,920,4,2,4,1,4,1,0,205,5,2,116,415,0,0,20,6,0,0,42,13,1,0,59,0,0,15,0,1,0,1,3,0,0,0,0,0,415,10,PP,"0,4","0,2","0,4","0,1","0,4","0,1",0,"22,3","0,5","0,2","12,6","45,1",0,0,"2,2","0,7",0,0,"4,6","1,4","0,1",0,"6,4",0,0,"1,6",0,"0,1",0,"0,1","0,3",0,0,0,0,0,"Sección 12,Distrito 3"
2909403013,Vélez-Málaga,3013,13,3,758,2,2,1,1,5,1,0,169,1,0,109,344,0,0,17,3,0,0,27,6,0,0,57,0,0,9,0,0,0,0,4,0,0,0,0,0,344,10,PP,"0,3","0,3","0,1","0,1","0,7","0,1",0,"22,3","0,1",0,"14,4","45,4",0,0,"2,2","0,4",0,0,"3,6","0,8",0,0,"7,5",0,0,"1,2",0,0,0,0,"0,5",0,0,0,0,0,"Sección 13,Distrito 3"
2909403014,Vélez-Málaga,3014,14,3,724,7,6,2,2,0,0,0,165,1,3,79,339,1,0,17,1,0,0,30,8,0,1,51,0,0,7,0,1,0,1,1,0,1,0,0,0,339,10,PP,1,"0,8","0,3","0,3",0,0,0,"22,8","0,1","0,4","10,9","46,8","0,1",0,"2,3","0,1",0,0,"4,1","1,1",0,"0,1",7,0,0,1,0,"0,1",0,"0,1","0,1",0,"0,1",0,0,0,"Sección 14,Distrito 3"
2909403015,Vélez-Málaga,3015,15,3,623,1,4,2,1,1,1,0,165,4,2,78,265,0,0,26,2,0,0,16,1,0,0,45,0,0,6,1,0,0,0,2,0,0,0,0,0,265,10,PP,"0,2","0,6","0,3","0,2","0,2","0,2",0,"26,5","0,6","0,3","12,5","42,5",0,0,"4,2","0,3",0,0,"2,6","0,2",0,0,"7,2",0,0,1,"0,2",0,0,0,"0,3",0,0,0,0,0,"Sección 15,Distrito 3"
2909404001,Vélez-Málaga,4001,1,4,554,1,5,2,0,0,1,0,132,1,0,70,224,1,0,23,1,1,0,30,10,0,0,47,0,0,5,0,0,0,0,0,0,0,0,0,0,224,10,PP,"0,2","0,9","0,4",0,0,"0,2",0,"23,8","0,2",0,"12,6","40,4","0,2",0,"4,2","0,2","0,2",0,"5,4","1,8",0,0,"8,5",0,0,"0,9",0,0,0,0,0,0,0,0,0,0,"Sección 1,Distrito 4"
2909404002,Vélez-Málaga,4002,2,4,301,2,8,0,0,1,0,0,75,0,0,53,126,0,0,2,1,9,0,0,3,0,0,19,0,0,1,0,0,0,0,1,0,0,0,0,0,126,10,PP,"0,7","2,7",0,0,"0,3",0,0,"24,9",0,0,"17,6","41,9",0,0,"0,7","0,3",3,0,0,1,0,0,"6,3",0,0,"0,3",0,0,0,0,"0,3",0,0,0,0,0,"Sección 2,Distrito 4"
